speaker_dir,character_name,subset,wav_filename,alias,previous_vowel,target_label,next_vowel,transition,offset_ms,consonant_ms,cutoff_ms,preutterance_ms,overlap_ms,transition_start_ms,vowel_start_ms,consonant_start_ms,consonant_end_ms,transition_ms
平野文,星野フミカ,連続音,_しょしょしゃしょしぇしょ.wav,o しぇ,o,しぇ,e,o->e,2144.506000,375.000000,-545.585000,250.000000,83.333000,2227.839000,2394.506000,2144.506000,2519.506000,166.667000
平野文,星野フミカ,連続音,_しょしょしゃしょしぇしょ.wav,e しょ,e,しょ,o,e->o,2648.898000,375.000000,-979.471000,250.000000,83.333000,2732.231000,2898.898000,2648.898000,3023.898000,166.667000
平野文,星野フミカ,連続音,_じぇじぇじじぇじゅじぇ.wav,e じぇ,e,じぇ,e,e->e,680.471000,375.000000,-632.649000,250.000000,83.332000,763.803000,930.471000,680.471000,1055.471000,166.668000
平野文,星野フミカ,連続音,_じぇじぇじじぇじゅじぇ.wav,e じ,e,じ,i,e->i,1211.775000,375.000000,-605.121000,250.000000,83.332000,1295.107000,1461.775000,1211.775000,1586.775000,166.668000
平野文,星野フミカ,連続音,_じぇじぇじじぇじゅじぇ.wav,i じぇ,i,じぇ,e,i->e,1699.033000,375.000000,-635.402000,250.000000,83.333000,1782.366000,1949.033000,1699.033000,2074.033000,166.667000
平野文,星野フミカ,連続音,_じぇじぇじじぇじゅじぇ.wav,e じゅ,e,じゅ,u,e->u,2222.080000,375.000000,-583.333000,250.000000,83.333000,2305.413000,2472.080000,2222.080000,2597.080000,166.667000
平野文,星野フミカ,連続音,_じぇじぇじじぇじゅじぇ.wav,u じぇ,u,じぇ,e,u->e,2709.337000,375.000000,-877.655000,250.000000,83.333000,2792.670000,2959.337000,2709.337000,3084.337000,166.667000
平野文,星野フミカ,連続音,_じじじゅじじょじ.wav,i じ,i,じ,i,i->i,699.945000,375.000000,-607.627000,250.000000,83.332000,783.277000,949.945000,699.945000,1074.945000,166.668000
平野文,星野フミカ,連続音,_じじじゅじじょじ.wav,i じゅ,i,じゅ,u,i->u,1183.301000,375.000000,-624.391000,250.000000,83.333000,1266.634000,1433.301000,1183.301000,1558.301000,166.667000
平野文,星野フミカ,連続音,_じじじゅじじょじ.wav,u じ,u,じ,i,u->i,1694.596000,374.999000,-593.657000,250.000000,83.333000,1777.929000,1944.596000,1694.596000,2069.595000,166.667000
平野文,星野フミカ,連続音,_じじじゅじじょじ.wav,i じょ,i,じょ,o,i->o,2166.776000,375.000000,-632.772000,250.000000,83.333000,2250.109000,2416.776000,2166.776000,2541.776000,166.667000
平野文,星野フミカ,連続音,_じじじゅじじょじ.wav,o じ,o,じ,i,o->i,2694.833000,375.000000,-859.085000,250.000000,83.333000,2778.166000,2944.833000,2694.833000,3069.833000,166.667000
平野文,星野フミカ,連続音,_じゃじゃじぇじゃじじゃ.wav,a じゃ,a,じゃ,a,a->a,710.751000,374.999000,-613.381000,250.000000,83.332000,794.083000,960.751000,710.751000,1085.750000,166.668000
平野文,星野フミカ,連続音,_じゃじゃじぇじゃじじゃ.wav,a じぇ,a,じぇ,e,a->e,1231.044000,375.000000,-607.874000,250.000000,83.333000,1314.377000,1481.044000,1231.044000,1606.044000,166.667000
平野文,星野フミカ,連続音,_じゃじゃじぇじゃじじゃ.wav,e じゃ,e,じゃ,a,e->a,1737.573000,375.000000,-605.121000,250.000000,83.333000,1820.906000,1987.573000,1737.573000,2112.573000,166.667000
平野文,星野フミカ,連続音,_じゃじゃじぇじゃじじゃ.wav,a じ,a,じ,i,a->i,2241.349000,375.000000,-629.897000,250.000000,83.333000,2324.682000,2491.349000,2241.349000,2616.349000,166.667000
平野文,星野フミカ,連続音,_じゃじゃじぇじゃじじゃ.wav,i じゃ,i,じゃ,a,i->a,2764.396000,375.000000,-910.689000,250.000000,83.333000,2847.729000,3014.396000,2764.396000,3139.396000,166.667000
平野文,星野フミカ,連続音,_じゅじゅじょじゅじゃじゅ.wav,u じゅ,u,じゅ,u,u->u,694.235000,374.999000,-558.322000,250.000000,83.332000,777.567000,944.235000,694.235000,1069.234000,166.668000
平野文,星野フミカ,連続音,_じゅじゅじょじゅじゃじゅ.wav,u じょ,u,じょ,o,u->o,1156.717000,375.000000,-588.603000,250.000000,83.333000,1240.050000,1406.717000,1156.717000,1531.717000,166.667000
平野文,星野フミカ,連続音,_じゅじゅじょじゅじゃじゅ.wav,o じゅ,o,じゅ,u,o->u,1646.729000,375.000000,-629.897000,250.000000,83.332000,1730.061000,1896.729000,1646.729000,2021.729000,166.668000
平野文,星野フミカ,連続音,_じゅじゅじょじゅじゃじゅ.wav,u じゃ,u,じゃ,a,u->a,2180.786000,375.000000,-605.121000,250.000000,83.333000,2264.119000,2430.786000,2180.786000,2555.786000,166.667000
平野文,星野フミカ,連続音,_じゅじゅじょじゅじゃじゅ.wav,a じゅ,a,じゅ,u,a->u,2703.832000,375.000000,-861.138000,250.000000,83.333000,2787.165000,2953.832000,2703.832000,3078.832000,166.667000
平野文,星野フミカ,連続音,_じょじょじゃじょじぇじょ.wav,o じょ,o,じょ,o,o->o,677.717000,374.999000,-618.886000,250.000000,83.332000,761.049000,927.717000,677.717000,1052.716000,166.668000
平野文,星野フミカ,連続音,_じょじょじゃじょじぇじょ.wav,o じゃ,o,じゃ,a,o->a,1167.729000,375.000000,-629.897000,250.000000,83.332000,1251.061000,1417.729000,1167.729000,1542.729000,166.668000
平野文,星野フミカ,連続音,_じょじょじゃじょじぇじょ.wav,a じょ,a,じょ,o,a->o,1671.505000,374.999000,-613.379000,250.000000,83.332000,1754.837000,1921.505000,1671.505000,2046.504000,166.668000
平野文,星野フミカ,連続音,_じょじょじゃじょじぇじょ.wav,o じぇ,o,じぇ,e,o->e,2172.528000,375.000000,-618.885000,250.000000,83.333000,2255.861000,2422.528000,2172.528000,2547.528000,166.667000
平野文,星野フミカ,連続音,_じょじょじゃじょじぇじょ.wav,e じょ,e,じょ,o,e->o,2681.808000,375.000000,-954.737000,250.000000,83.332000,2765.140000,2931.808000,2681.808000,3056.808000,166.668000
平野文,星野フミカ,連続音,_すぃすぃすすぃそすぃ.wav,i すぃ,i,すぃ,i,i->i,661.159000,375.000000,-583.333000,250.000000,83.333000,744.492000,911.159000,661.159000,1036.159000,166.667000
平野文,星野フミカ,連続音,_すぃすぃすすぃそすぃ.wav,i す,i,す,u,i->u,1198.093000,375.000000,-521.179000,250.000000,83.332000,1281.425000,1448.093000,1198.093000,1573.093000,166.668000
平野文,星野フミカ,連続音,_すぃすぃすすぃそすぃ.wav,u すぃ,u,すぃ,i,u->i,1680.791000,375.000000,-556.432000,250.000000,83.333000,1764.124000,1930.791000,1680.791000,2055.791000,166.667000
平野文,星野フミカ,連続音,_すぃすぃすすぃそすぃ.wav,i そ,i,そ,o,i->o,2166.200000,375.000000,-572.703000,250.000000,83.333000,2249.533000,2416.200000,2166.200000,2541.200000,166.667000
平野文,星野フミカ,連続音,_すぃすぃすすぃそすぃ.wav,o すぃ,o,すぃ,i,o->i,2678.728000,375.000000,-990.317000,250.000000,83.333000,2762.061000,2928.728000,2678.728000,3053.728000,166.667000
平野文,星野フミカ,連続音,_すすそすさす.wav,u す,u,す,u,u->u,757.550000,374.998000,-539.052000,249.998000,83.332000,840.882000,1007.548000,757.550000,1132.548000,166.666000
平野文,星野フミカ,連続音,_すすそすさす.wav,u そ,u,そ,o,u->o,1244.810000,375.000000,-536.298000,250.000000,83.333000,1328.143000,1494.810000,1244.810000,1619.810000,166.667000
平野文,星野フミカ,連続音,_すすそすさす.wav,o す,o,す,u,o->u,1723.809000,375.000000,-572.087000,250.000000,83.333000,1807.142000,1973.809000,1723.809000,2098.809000,166.667000
平野文,星野フミカ,連続音,_すすそすさす.wav,u さ,u,さ,a,u->a,2227.585000,375.000000,-547.311000,250.000000,83.333000,2310.918000,2477.585000,2227.585000,2602.585000,166.667000
平野文,星野フミカ,連続音,_すすそすさす.wav,a す,a,す,u,a->u,2769.901000,375.000000,-932.713000,250.000000,83.333000,2853.234000,3019.901000,2769.901000,3144.901000,166.667000
平野文,星野フミカ,連続音,_ずぃずぃずずぃぞずぃ.wav,i ずぃ,i,ずぃ,i,i->i,683.181000,375.000000,-621.597000,250.000000,83.332000,766.513000,933.181000,683.181000,1058.181000,166.668000
平野文,星野フミカ,連続音,_ずぃずぃずずぃぞずぃ.wav,i ず,i,ず,u,i->u,1194.477000,375.000000,-607.627000,250.000000,83.332000,1277.809000,1444.477000,1194.477000,1569.477000,166.668000
平野文,星野フミカ,連続音,_ずぃずぃずずぃぞずぃ.wav,u ずぃ,u,ずぃ,i,u->i,1722.536000,374.999000,-588.069000,250.000000,83.332000,1805.868000,1972.536000,1722.536000,2097.535000,166.668000
平野文,星野フミカ,連続音,_ずぃずぃずずぃぞずぃ.wav,i ぞ,i,ぞ,o,i->o,2222.655000,375.000000,-583.333000,250.000000,83.333000,2305.988000,2472.655000,2222.655000,2597.655000,166.667000
平野文,星野フミカ,連続音,_ずぃずぃずずぃぞずぃ.wav,o ずぃ,o,ずぃ,i,o->i,2710.000000,375.000000,-930.531000,250.000000,83.333000,2793.333000,2960.000000,2710.000000,3085.000000,166.667000
平野文,星野フミカ,連続音,_ずずぞずざず.wav,u ず,u,ず,u,u->u,699.741000,375.000000,-591.356000,250.000000,83.332000,783.073000,949.741000,699.741000,1074.741000,166.668000
平野文,星野フミカ,連続音,_ずずぞずざず.wav,u ぞ,u,ぞ,o,u->o,1192.505000,375.000000,-583.333000,250.000000,83.333000,1275.838000,1442.505000,1192.505000,1567.505000,166.667000
平野文,星野フミカ,連続音,_ずずぞずざず.wav,o ず,o,ず,u,o->u,1685.269000,375.000000,-580.345000,250.000000,83.333000,1768.602000,1935.269000,1685.269000,2060.269000,166.667000
平野文,星野フミカ,連続音,_ずずぞずざず.wav,u ざ,u,ざ,a,u->a,2164.269000,375.000000,-596.862000,250.000000,83.333000,2247.602000,2414.269000,2164.269000,2539.269000,166.667000
平野文,星野フミカ,連続音,_ずずぞずざず.wav,a ず,a,ず,u,a->u,2676.304000,375.000000,-996.028000,250.000000,83.333000,2759.637000,2926.304000,2676.304000,3051.304000,166.667000
平野文,星野フミカ,連続音,_せせすぃせすせ.wav,e せ,e,せ,e,e->e,666.419000,374.998000,-551.747000,250.000000,83.332000,749.751000,916.419000,666.419000,1041.417000,166.668000
平野文,星野フミカ,連続音,_せせすぃせすせ.wav,e すぃ,e,すぃ,i,e->i,1183.301000,375.000000,-548.954000,250.000000,83.333000,1266.634000,1433.301000,1183.301000,1558.301000,166.667000
平野文,星野フミカ,連続音,_せせすぃせすせ.wav,i せ,i,せ,e,i->e,1658.275000,375.000000,-583.333000,250.000000,83.333000,1741.608000,1908.275000,1658.275000,2033.275000,166.667000
平野文,星野フミカ,連続音,_せせすぃせすせ.wav,e す,e,す,u,e->u,2183.539000,375.000000,-537.778000,250.000000,83.333000,2266.872000,2433.539000,2183.539000,2558.539000,166.667000
平野文,星野フミカ,連続音,_せせすぃせすせ.wav,u せ,u,せ,e,u->e,2666.895000,375.000000,-937.314000,250.000000,83.333000,2750.228000,2916.895000,2666.895000,3041.895000,166.667000
平野文,星野フミカ,連続音,_ぜぜずぃぜずぜ.wav,e ぜ,e,ぜ,e,e->e,666.706000,375.000000,-596.862000,250.000000,83.332000,750.038000,916.706000,666.706000,1041.706000,166.668000
平野文,星野フミカ,連続音,_ぜぜずぃぜずぜ.wav,e ずぃ,e,ずぃ,i,e->i,1173.234000,375.000000,-640.909000,250.000000,83.332000,1256.566000,1423.234000,1173.234000,1548.234000,166.668000
平野文,星野フミカ,連続音,_ぜぜずぃぜずぜ.wav,i ぜ,i,ぜ,e,i->e,1690.774000,375.000000,-610.627000,250.000000,83.333000,1774.107000,1940.774000,1690.774000,2065.774000,166.667000
平野文,星野フミカ,連続音,_ぜぜずぃぜずぜ.wav,e ず,e,ず,u,e->u,2194.551000,375.000000,-621.638000,250.000000,83.332000,2277.883000,2444.551000,2194.551000,2569.551000,166.668000
平野文,星野フミカ,連続音,_ぜぜずぃぜずぜ.wav,u ぜ,u,ぜ,e,u->e,2690.068000,375.000000,-943.724000,250.000000,83.332000,2773.400000,2940.068000,2690.068000,3065.068000,166.668000
平野文,星野フミカ,連続音,_そそさそせそ.wav,o そ,o,そ,o,o->o,647.436000,374.998000,-552.816000,250.000000,83.332000,730.768000,897.436000,647.436000,1022.434000,166.668000
平野文,星野フミカ,連続音,_そそさそせそ.wav,o さ,o,さ,a,o->a,1120.930000,375.000000,-583.333000,250.000000,83.333000,1204.263000,1370.930000,1120.930000,1495.930000,166.667000
平野文,星野フミカ,連続音,_そそさそせそ.wav,a そ,a,そ,o,a->o,1641.223000,375.000000,-583.333000,250.000000,83.333000,1724.556000,1891.223000,1641.223000,2016.223000,166.667000
平野文,星野フミカ,連続音,_そそさそせそ.wav,o せ,o,せ,e,o->e,2136.741000,375.000000,-583.333000,250.000000,83.333000,2220.074000,2386.741000,2136.741000,2511.741000,166.667000
平野文,星野フミカ,連続音,_そそさそせそ.wav,e そ,e,そ,o,e->o,2665.292000,375.000000,-957.489000,250.000000,83.333000,2748.625000,2915.292000,2665.292000,3040.292000,166.667000
平野文,星野フミカ,連続音,_ぞぞざぞぜぞ.wav,o ぞ,o,ぞ,o,o->o,642.177000,375.000000,-618.803000,250.000000,83.332000,725.509000,892.177000,642.177000,1017.177000,166.668000
平野文,星野フミカ,連続音,_ぞぞざぞぜぞ.wav,o ざ,o,ざ,a,o->a,1143.857000,375.000000,-613.380000,250.000000,83.333000,1227.190000,1393.857000,1143.857000,1518.857000,166.667000
平野文,星野フミカ,連続音,_ぞぞざぞぜぞ.wav,a ぞ,a,ぞ,o,a->o,1645.538000,375.000000,-629.650000,250.000000,83.333000,1728.871000,1895.538000,1645.538000,2020.538000,166.667000
平野文,星野フミカ,連続音,_ぞぞざぞぜぞ.wav,o ぜ,o,ぜ,e,o->e,2160.777000,375.000000,-621.514000,250.000000,83.333000,2244.110000,2410.777000,2160.777000,2535.777000,166.667000
平野文,星野フミカ,連続音,_ぞぞざぞぜぞ.wav,e ぞ,e,ぞ,o,e->o,2648.898000,375.000000,-965.912000,250.000000,83.333000,2732.231000,2898.898000,2648.898000,3023.898000,166.667000
平野文,星野フミカ,連続音,_たたてたてぃた.wav,a た,a,た,a,a->a,725.092000,375.000000,-576.893000,250.000000,83.332000,808.424000,975.092000,725.092000,1100.092000,166.668000
平野文,星野フミカ,連続音,_たたてたてぃた.wav,a て,a,て,e,a->e,1228.005000,375.000000,-557.336000,250.000000,83.332000,1311.337000,1478.005000,1228.005000,1603.005000,166.668000
平野文,星野フミカ,連続音,_たたてたてぃた.wav,e た,e,た,a,e->a,1722.536000,374.999000,-596.451000,250.000000,83.332000,1805.868000,1972.536000,1722.536000,2097.535000,166.668000
平野文,星野フミカ,連続音,_たたてたてぃた.wav,a てぃ,a,てぃ,i,a->i,2250.594000,375.000000,-521.015000,250.000000,83.333000,2333.927000,2500.594000,2250.594000,2625.594000,166.667000
平野文,星野フミカ,連続音,_たたてたてぃた.wav,i た,i,た,a,i->a,2731.156000,375.000000,-822.762000,250.000000,83.333000,2814.489000,2981.156000,2731.156000,3106.156000,166.667000
平野文,星野フミカ,連続音,_だだでだでぃだ.wav,a だ,a,だ,a,a->a,719.505000,374.998000,-660.711000,250.000000,83.332000,802.837000,969.505000,719.505000,1094.503000,166.668000
平野文,星野フミカ,連続音,_だだでだでぃだ.wav,a で,a,で,e,a->e,1264.327000,375.000000,-607.626000,250.000000,83.333000,1347.660000,1514.327000,1264.327000,1639.327000,166.667000
平野文,星野フミカ,連続音,_だだでだでぃだ.wav,e だ,e,だ,a,e->a,1744.888000,375.000000,-638.360000,250.000000,83.333000,1828.221000,1994.888000,1744.888000,2119.888000,166.667000
平野文,星野フミカ,連続音,_だだでだでぃだ.wav,a でぃ,a,でぃ,i,a->i,2280.000000,375.000000,-583.333000,250.000000,83.333000,2363.333000,2530.000000,2280.000000,2655.000000,166.667000
平野文,星野フミカ,連続音,_だだでだでぃだ.wav,i だ,i,だ,a,i->a,2733.949000,375.000000,-898.200000,250.000000,83.333000,2817.282000,2983.949000,2733.949000,3108.949000,166.667000
平野文,星野フミカ,連続音,_ちぇちぇちちぇちゅちぇ.wav,e ちぇ,e,ちぇ,e,e->e,746.540000,375.000000,-583.333000,250.000000,83.333000,829.873000,996.540000,746.540000,1121.540000,166.667000
平野文,星野フミカ,連続音,_ちぇちぇちちぇちゅちぇ.wav,e ち,e,ち,i,e->i,1269.586000,375.000000,-522.534000,250.000000,83.332000,1352.918000,1519.586000,1269.586000,1644.586000,166.668000
平野文,星野フミカ,連続音,_ちぇちぇちちぇちゅちぇ.wav,i ちぇ,i,ちぇ,e,i->e,1759.597000,375.000000,-583.333000,250.000000,83.333000,1842.930000,2009.597000,1759.597000,2134.597000,166.667000
平野文,星野フミカ,連続音,_ちぇちぇちちぇちゅちぇ.wav,e ちゅ,e,ちゅ,u,e->u,2279.890000,375.000000,-519.782000,250.000000,83.333000,2363.223000,2529.890000,2279.890000,2654.890000,166.667000
平野文,星野フミカ,連続音,_ちぇちぇちちぇちゅちぇ.wav,u ちぇ,u,ちぇ,e,u->e,2753.384000,375.000000,-916.196000,250.000000,83.333000,2836.717000,3003.384000,2753.384000,3128.384000,166.667000
平野文,星野フミカ,連続音,_ちちちゅちちょち.wav,i ち,i,ち,i,i->i,713.915000,375.000000,-532.191000,250.000000,83.332000,797.247000,963.915000,713.915000,1088.915000,166.668000
平野文,星野フミカ,連続音,_ちちちゅちちょち.wav,i ちゅ,i,ちゅ,u,i->u,1210.000000,375.000000,-533.431000,250.000000,83.333000,1293.333000,1460.000000,1210.000000,1585.000000,166.667000
平野文,星野フミカ,連続音,_ちちちゅちちょち.wav,u ち,u,ち,i,u->i,1686.213000,375.000000,-579.689000,250.000000,83.333000,1769.546000,1936.213000,1686.213000,2061.213000,166.667000
平野文,星野フミカ,連続音,_ちちちゅちちょち.wav,i ちょ,i,ちょ,o,i->o,2210.000000,375.000000,-533.669000,250.000000,83.333000,2293.333000,2460.000000,2210.000000,2585.000000,166.667000
平野文,星野フミカ,連続音,_ちちちゅちちょち.wav,o ち,o,ち,i,o->i,2733.949000,375.000000,-914.963000,250.000000,83.333000,2817.282000,2983.949000,2733.949000,3108.949000,166.667000
平野文,星野フミカ,連続音,_ちゃちゃちぇちゃちちゃ.wav,a ちゃ,a,ちゃ,a,a->a,694.358000,375.000000,-583.333000,250.000000,83.333000,777.691000,944.358000,694.358000,1069.358000,166.667000
平野文,星野フミカ,連続音,_ちゃちゃちぇちゃちちゃ.wav,a ちぇ,a,ちぇ,e,a->e,1216.829000,375.000000,-540.572000,250.000000,83.333000,1300.162000,1466.829000,1216.829000,1591.829000,166.667000
平野文,星野フミカ,連続音,_ちゃちゃちぇちゃちちゃ.wav,e ちゃ,e,ちゃ,a,e->a,1694.596000,375.000000,-583.333000,250.000000,83.333000,1777.929000,1944.596000,1694.596000,2069.596000,166.667000
平野文,星野フミカ,連続音,_ちゃちゃちぇちゃちちゃ.wav,a ち,a,ち,i,a->i,2225.448000,375.000000,-515.426000,250.000000,83.333000,2308.781000,2475.448000,2225.448000,2600.448000,166.667000
平野文,星野フミカ,連続音,_ちゃちゃちぇちゃちちゃ.wav,i ちゃ,i,ちゃ,a,i->a,2694.833000,375.000000,-1001.577000,250.000000,83.333000,2778.166000,2944.833000,2694.833000,3069.833000,166.667000
平野文,星野フミカ,連続音,_ちゅちゅちょちゅちゃちゅ.wav,u ちゅ,u,ちゅ,u,u->u,700.000000,375.000000,-558.268000,250.000000,83.332000,783.332000,950.000000,700.000000,1075.000000,166.668000
平野文,星野フミカ,連続音,_ちゅちゅちょちゅちゃちゅ.wav,u ちょ,u,ちょ,o,u->o,1179.110000,375.000000,-583.333000,250.000000,83.333000,1262.443000,1429.110000,1179.110000,1554.110000,166.667000
平野文,星野フミカ,連続音,_ちゅちゅちょちゅちゃちゅ.wav,o ちゅ,o,ちゅ,u,o->u,1680.000000,374.999000,-549.087000,250.000000,83.333000,1763.333000,1930.000000,1680.000000,2054.999000,166.667000
平野文,星野フミカ,連続音,_ちゅちゅちょちゅちゃちゅ.wav,u ちゃ,u,ちゃ,a,u->a,2152.641000,375.000000,-575.415000,250.000000,83.333000,2235.974000,2402.641000,2152.641000,2527.641000,166.667000
平野文,星野フミカ,連続音,_ちゅちゅちょちゅちゃちゅ.wav,a ちゅ,a,ちゅ,u,a->u,2692.287000,375.000000,-933.370000,250.000000,83.333000,2775.620000,2942.287000,2692.287000,3067.287000,166.667000
平野文,星野フミカ,連続音,_ちょちょちゃちょちぇちょ.wav,o ちょ,o,ちょ,o,o->o,650.312000,375.000000,-540.161000,250.000000,83.332000,733.644000,900.312000,650.312000,1025.312000,166.668000
平野文,星野フミカ,連続音,_ちょちょちゃちょちぇちょ.wav,o ちゃ,o,ちゃ,a,o->a,1141.145000,375.000000,-532.026000,250.000000,83.332000,1224.477000,1391.145000,1141.145000,1516.145000,166.668000
平野文,星野フミカ,連続音,_ちょちょちゃちょちぇちょ.wav,a ちょ,a,ちょ,o,a->o,1631.979000,375.000000,-583.333000,250.000000,83.333000,1715.312000,1881.979000,1631.979000,2006.979000,166.667000
平野文,星野フミカ,連続音,_ちょちょちゃちょちぇちょ.wav,o ちぇ,o,ちぇ,e,o->e,2144.506000,375.000000,-553.720000,250.000000,83.333000,2227.839000,2394.506000,2144.506000,2519.506000,166.667000
平野文,星野フミカ,連続音,_ちょちょちゃちょちぇちょ.wav,e ちょ,e,ちょ,o,e->o,2654.322000,375.000000,-873.711000,250.000000,83.333000,2737.655000,2904.322000,2654.322000,3029.322000,166.667000
平野文,星野フミカ,連続音,_つぁつぁつぇつぁつぃつぁ.wav,a つぁ,a,つぁ,a,a->a,727.885000,374.999000,-560.130000,250.000000,83.332000,811.217000,977.885000,727.885000,1102.884000,166.668000
平野文,星野フミカ,連続音,_つぁつぁつぇつぁつぃつぁ.wav,a つぇ,a,つぇ,e,a->e,1236.387000,375.000000,-557.335000,250.000000,83.333000,1319.720000,1486.387000,1236.387000,1611.387000,166.667000
平野文,星野フミカ,連続音,_つぁつぁつぇつぁつぃつぁ.wav,e つぁ,e,つぁ,a,e->a,1714.154000,374.999000,-548.954000,250.000000,83.333000,1797.487000,1964.154000,1714.154000,2089.153000,166.667000
平野文,星野フミカ,連続音,_つぁつぁつぇつぁつぃつぁ.wav,a つぃ,a,つぃ,i,a->i,2247.801000,375.000000,-551.747000,250.000000,83.333000,2331.134000,2497.801000,2247.801000,2622.801000,166.667000
平野文,星野フミカ,連続音,_つぁつぁつぇつぁつぃつぁ.wav,i つぁ,i,つぁ,a,i->a,2739.538000,375.000000,-825.556000,250.000000,83.333000,2822.871000,2989.538000,2739.538000,3114.538000,166.667000
平野文,星野フミカ,連続音,_つぃつぃつつぃつぉつぃ.wav,i つぃ,i,つぃ,i,i->i,699.741000,375.000000,-555.569000,250.000000,83.332000,783.073000,949.741000,699.741000,1074.741000,166.668000
平野文,星野フミカ,連続音,_つぃつぃつつぃつぉつぃ.wav,i つ,i,つ,u,i->u,1240.000000,375.000000,-527.344000,250.000000,83.333000,1323.333000,1490.000000,1240.000000,1615.000000,166.667000
平野文,星野フミカ,連続音,_つぃつぃつつぃつぉつぃ.wav,u つぃ,u,つぃ,i,u->i,1740.000000,375.000000,-542.131000,250.000000,83.333000,1823.333000,1990.000000,1740.000000,2115.000000,166.667000
平野文,星野フミカ,連続音,_つぃつぃつつぃつぉつぃ.wav,i つぉ,i,つぉ,o,i->o,2220.000000,375.000000,-552.143000,250.000000,83.332000,2303.332000,2470.000000,2220.000000,2595.000000,166.668000
平野文,星野フミカ,連続音,_つぃつぃつつぃつぉつぃ.wav,o つぃ,o,つぃ,i,o->i,2745.125000,375.000000,-883.160000,250.000000,83.333000,2828.458000,2995.125000,2745.125000,3120.125000,166.667000
平野文,星野フミカ,連続音,_つぇつぇつぃつぇつつぇ.wav,e つぇ,e,つぇ,e,e->e,702.494000,375.000000,-583.333000,250.000000,83.333000,785.827000,952.494000,702.494000,1077.494000,166.667000
平野文,星野フミカ,連続音,_つぇつぇつぃつぇつつぇ.wav,e つぃ,e,つぃ,i,e->i,1230.000000,375.000000,-542.850000,250.000000,83.333000,1313.333000,1480.000000,1230.000000,1605.000000,166.667000
平野文,星野フミカ,連続音,_つぇつぇつぃつぇつつぇ.wav,i つぇ,i,つぇ,e,i->e,1690.000000,375.000000,-575.614000,250.000000,83.333000,1773.333000,1940.000000,1690.000000,2065.000000,166.667000
平野文,星野フミカ,連続音,_つぇつぇつぃつぇつつぇ.wav,e つ,e,つ,u,e->u,2241.349000,375.000000,-536.300000,250.000000,83.333000,2324.682000,2491.349000,2241.349000,2616.349000,166.667000
平野文,星野フミカ,連続音,_つぇつぇつぃつぇつつぇ.wav,u つぇ,u,つぇ,e,u->e,2703.832000,375.000000,-756.529000,250.000000,83.333000,2787.165000,2953.832000,2703.832000,3078.832000,166.667000
平野文,星野フミカ,連続音,_つぉつぉつぁつぉつぇつぉ.wav,o つぉ,o,つぉ,o,o->o,688.730000,375.000000,-583.333000,250.000000,83.333000,772.063000,938.730000,688.730000,1063.730000,166.667000
平野文,星野フミカ,連続音,_つぉつぉつぁつぉつぇつぉ.wav,o つぁ,o,つぁ,a,o->a,1178.741000,375.000000,-583.333000,250.000000,83.333000,1262.074000,1428.741000,1178.741000,1553.741000,166.667000
平野文,星野フミカ,連続音,_つぉつぉつぁつぉつぇつぉ.wav,a つぉ,a,つぉ,o,a->o,1663.246000,375.000000,-583.333000,250.000000,83.333000,1746.579000,1913.246000,1663.246000,2038.246000,166.667000
平野文,星野フミカ,連続音,_つぉつぉつぁつぉつぇつぉ.wav,o つぇ,o,つぇ,e,o->e,2167.022000,375.000000,-583.333000,250.000000,83.333000,2250.355000,2417.022000,2167.022000,2542.022000,166.667000
平野文,星野フミカ,連続音,_つぉつぉつぁつぉつぇつぉ.wav,e つぉ,e,つぉ,o,e->o,2662.539000,375.000000,-874.903000,250.000000,83.332000,2745.871000,2912.539000,2662.539000,3037.539000,166.668000
平野文,星野フミカ,連続音,_つつつぉつつぁつ.wav,u つ,u,つ,u,u->u,719.504000,374.999000,-551.748000,250.000000,83.332000,802.836000,969.504000,719.504000,1094.503000,166.668000
平野文,星野フミカ,連続音,_つつつぉつつぁつ.wav,u つぉ,u,つぉ,o,u->o,1214.035000,375.000000,-560.130000,250.000000,83.333000,1297.368000,1464.035000,1214.035000,1589.035000,166.667000
平野文,星野フミカ,連続音,_つつつぉつつぁつ.wav,o つ,o,つ,u,o->u,1716.946000,375.000000,-515.428000,250.000000,83.332000,1800.278000,1966.946000,1716.946000,2091.946000,166.668000
平野文,星野フミカ,連続音,_つつつぉつつぁつ.wav,u つぁ,u,つぁ,a,u->a,2186.334000,375.000000,-588.069000,250.000000,83.333000,2269.667000,2436.334000,2186.334000,2561.334000,166.667000
平野文,星野フミカ,連続音,_つつつぉつつぁつ.wav,a つ,a,つ,u,a->u,2787.035000,375.000000,-805.998000,250.000000,83.333000,2870.368000,3037.035000,2787.035000,3162.035000,166.667000
平野文,星野フミカ,連続音,_てぃてぃとぅてぃとてぃ.wav,i てぃ,i,てぃ,i,i->i,708.328000,375.000000,-583.333000,250.000000,83.333000,791.661000,958.328000,708.328000,1083.328000,166.667000
平野文,星野フミカ,連続音,_てぃてぃとぅてぃとてぃ.wav,i とぅ,i,とぅ,u,i->u,1230.000000,375.000000,-538.577000,250.000000,83.333000,1313.333000,1480.000000,1230.000000,1605.000000,166.667000
