speaker_dir,character_name,subset,filename,path,label,primary_alias,alias_count,kind,sample_rate,channels,duration_sec,has_frq,has_oto,error
新井里美,みつこ,連続音-Light,_じょじょじゃじょじぇじょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_じょじょじゃじょじぇじょ.wav,_じょじょじゃじょじぇじょ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_すぃすぃすすぃそすぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_すぃすぃすすぃそすぃ.wav,_すぃすぃすすぃそすぃ,- すぃL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_すすそすさす.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_すすそすさす.wav,_すすそすさす,- すL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ずぃずぃずずぃぞずぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ずぃずぃずずぃぞずぃ.wav,_ずぃずぃずずぃぞずぃ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ずずぞずざず.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ずずぞずざず.wav,_ずずぞずざず,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_せせすぃせすせ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_せせすぃせすせ.wav,_せせすぃせすせ,- せL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぜぜずぃぜずぜ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぜぜずぃぜずぜ.wav,_ぜぜずぃぜずぜ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_そそさそせそ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_そそさそせそ.wav,_そそさそせそ,- そL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぞぞざぞぜぞ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぞぞざぞぜぞ.wav,_ぞぞざぞぜぞ,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_たたてたてぃた.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_たたてたてぃた.wav,_たたてたてぃた,- たL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_だだでだでぃだ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_だだでだでぃだ.wav,_だだでだでぃだ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ちぇちぇちちぇちゅちぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ちぇちぇちちぇちゅちぇ.wav,_ちぇちぇちちぇちゅちぇ,- ちぇL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ちちちゅちちょち.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ちちちゅちちょち.wav,_ちちちゅちちょち,- ちL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ちゃちゃちぇちゃちちゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ちゃちゃちぇちゃちちゃ.wav,_ちゃちゃちぇちゃちちゃ,- ちゃL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ちゅちゅちょちゅちゃちゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ちゅちゅちょちゅちゃちゅ.wav,_ちゅちゅちょちゅちゃちゅ,- ちゅL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ちょちょちゃちょちぇちょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ちょちょちゃちょちぇちょ.wav,_ちょちょちゃちょちぇちょ,- ちょL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_つぁつぁつぇつぁつぃつぁ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_つぁつぁつぇつぁつぃつぁ.wav,_つぁつぁつぇつぁつぃつぁ,- つぁL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_つぃつぃつつぃつぉつぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_つぃつぃつつぃつぉつぃ.wav,_つぃつぃつつぃつぉつぃ,- つぃL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_つぇつぇつぃつぇつつぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_つぇつぇつぃつぇつつぇ.wav,_つぇつぇつぃつぇつつぇ,- つぇL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_つぉつぉつぁつぉつぇつぉ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_つぉつぉつぁつぉつぇつぉ.wav,_つぉつぉつぁつぉつぇつぉ,- つぉL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_つつつぉつつぁつ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_つつつぉつつぁつ.wav,_つつつぉつつぁつ,- つL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_てぃてぃとぅてぃとてぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_てぃてぃとぅてぃとてぃ.wav,_てぃてぃとぅてぃとてぃ,- てぃL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_てててぃてとぅて.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_てててぃてとぅて.wav,_てててぃてとぅて,- てL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_でぃでぃどぅでぃどでぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_でぃでぃどぅでぃどでぃ.wav,_でぃでぃどぅでぃどでぃ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_でででぃでどぅで.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_でででぃでどぅで.wav,_でででぃでどぅで,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_とぅとぅととぅたとぅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_とぅとぅととぅたとぅ.wav,_とぅとぅととぅたとぅ,- とぅL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ととたとてと.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ととたとてと.wav,_ととたとてと,- とL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_どぅどぅどどぅだどぅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_どぅどぅどどぅだどぅ.wav,_どぅどぅどどぅだどぅ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_どどだどでど.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_どどだどでど.wav,_どどだどでど,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ななねなにな.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ななねなにな.wav,_ななねなにな,- なL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_にぇにぇににぇにゅにぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_にぇにぇににぇにゅにぇ.wav,_にぇにぇににぇにゅにぇ,- にぇL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_にににゅににょに.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_にににゅににょに.wav,_にににゅににょに,- にL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ににぬにのに.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ににぬにのに.wav,_ににぬにのに,i ぬL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_にゃにゃにぇにゃににゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_にゃにゃにぇにゃににゃ.wav,_にゃにゃにぇにゃににゃ,- にゃL,5,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_にゅにゅにょにゅにゃにゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_にゅにゅにょにゅにゃにゅ.wav,_にゅにゅにょにゅにゃにゅ,- にゅL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_にょにょにゃにょにぇにょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_にょにょにゃにょにぇにょ.wav,_にょにょにゃにょにぇにょ,- にょL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ぬぬのぬなぬ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぬぬのぬなぬ.wav,_ぬぬのぬなぬ,- ぬL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ねねにねぬね.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ねねにねぬね.wav,_ねねにねぬね,- ねL,5,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ののなのねの.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ののなのねの.wav,_ののなのねの,- のL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ははへはひは.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ははへはひは.wav,_ははへはひは,- はL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ばばべばびば.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ばばべばびば.wav,_ばばべばびば,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぱぱぺぱぴぱ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぱぱぺぱぴぱ.wav,_ぱぱぺぱぴぱ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ひぇひぇひひぇひゅひぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひぇひぇひひぇひゅひぇ.wav,_ひぇひぇひひぇひゅひぇ,- ひぇL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ひひひゅひひょひ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひひひゅひひょひ.wav,_ひひひゅひひょひ,- ひL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ひひふひほひ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひひふひほひ.wav,_ひひふひほひ,i ふL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ひゃひゃひぇひゃひひゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひゃひゃひぇひゃひひゃ.wav,_ひゃひゃひぇひゃひひゃ,- ひゃL,5,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ひゅひゅひょひゅひゃひゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひゅひゅひょひゅひゃひゅ.wav,_ひゅひゅひょひゅひゃひゅ,- ひゅL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ひょひょひゃひょひぇひょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ひょひょひゃひょひぇひょ.wav,_ひょひょひゃひょひぇひょ,- ひょL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_びぇびぇびびぇびゅびぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びぇびぇびびぇびゅびぇ.wav,_びぇびぇびびぇびゅびぇ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_びびびゅびびょび.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びびびゅびびょび.wav,_びびびゅびびょび,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_びびぶびぼび.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びびぶびぼび.wav,_びびぶびぼび,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_びゃびゃびぇびゃびびゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びゃびゃびぇびゃびびゃ.wav,_びゃびゃびぇびゃびびゃ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_びゅびゅびょびゅびゃびゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びゅびゅびょびゅびゃびゅ.wav,_びゅびゅびょびゅびゃびゅ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_びょびょびゃびょびぇびょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_びょびょびゃびょびぇびょ.wav,_びょびょびゃびょびぇびょ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぴぇぴぇぴぴぇぴゅぴぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴぇぴぇぴぴぇぴゅぴぇ.wav,_ぴぇぴぇぴぴぇぴゅぴぇ,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ぴぴぴゅぴぴょぴ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴぴぴゅぴぴょぴ.wav,_ぴぴぴゅぴぴょぴ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ぴぴぷぴぽぴ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴぴぷぴぽぴ.wav,_ぴぴぷぴぽぴ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぴゃぴゃぴぇぴゃぴぴゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴゃぴゃぴぇぴゃぴぴゃ.wav,_ぴゃぴゃぴぇぴゃぴぴゃ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぴゅぴゅぴょぴゅぴゃぴゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴゅぴゅぴょぴゅぴゃぴゅ.wav,_ぴゅぴゅぴょぴゅぴゃぴゅ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぴょぴょぴゃぴょぴぇぴょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぴょぴょぴゃぴょぴぇぴょ.wav,_ぴょぴょぴゃぴょぴぇぴょ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ふぁふぁふぇふぁふぃふぁ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふぁふぁふぇふぁふぃふぁ.wav,_ふぁふぁふぇふぁふぃふぁ,- ふぁL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ふぃふぃふふぃふぉふぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふぃふぃふふぃふぉふぃ.wav,_ふぃふぃふふぃふぉふぃ,- ふぃL,5,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ふぇふぇふぃふぇふふぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふぇふぇふぃふぇふふぇ.wav,_ふぇふぇふぃふぇふふぇ,- ふぇL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ふぉふぉふぁふぉふぇふぉ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふぉふぉふぁふぉふぇふぉ.wav,_ふぉふぉふぁふぉふぇふぉ,- ふぉL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ふふふぉふふぁふ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふふふぉふふぁふ.wav,_ふふふぉふふぁふ,- ふL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ふふほふはふ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ふふほふはふ.wav,_ふふほふはふ,u ほL,2,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぶぶぼぶばぶ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぶぶぼぶばぶ.wav,_ぶぶぼぶばぶ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ぷぷぽぷぱぷ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぷぷぽぷぱぷ.wav,_ぷぷぽぷぱぷ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_へへひへふへ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_へへひへふへ.wav,_へへひへふへ,- へL,4,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_べべびべぶべ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_べべびべぶべ.wav,_べべびべぶべ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ぺぺぴぺぷぺ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぺぺぴぺぷぺ.wav,_ぺぺぴぺぷぺ,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ほほはほへほ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ほほはほへほ.wav,_ほほはほへほ,- ほL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ぼぼばぼべぼ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぼぼばぼべぼ.wav,_ぼぼばぼべぼ,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ぽぽぱぽぺぽ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ぽぽぱぽぺぽ.wav,_ぽぽぱぽぺぽ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ままめまみま.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ままめまみま.wav,_ままめまみま,- まL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_みぇみぇみみぇみゅみぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みぇみぇみみぇみゅみぇ.wav,_みぇみぇみみぇみゅみぇ,- みぇL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_みみみゅみみょみ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みみみゅみみょみ.wav,_みみみゅみみょみ,- みL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_みみむみもみ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みみむみもみ.wav,_みみむみもみ,i むL,2,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_みゃみゃみぇみゃみみゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みゃみゃみぇみゃみみゃ.wav,_みゃみゃみぇみゃみみゃ,- みゃL,5,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_みゅみゅみょみゅみゃみゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みゅみゅみょみゅみゃみゅ.wav,_みゅみゅみょみゅみゃみゅ,- みゅL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_みょみょみゃみょみぇみょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_みょみょみゃみょみぇみょ.wav,_みょみょみゃみょみぇみょ,- みょL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_むむもむまむ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_むむもむまむ.wav,_むむもむまむ,- むL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_めめみめむめ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_めめみめむめ.wav,_めめみめむめ,- めL,5,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_ももまもめも.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ももまもめも.wav,_ももまもめも,- もL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ややいぇやいや.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ややいぇやいや.wav,_ややいぇやいや,- やL,5,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_ゆゆよゆやゆ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ゆゆよゆやゆ.wav,_ゆゆよゆやゆ,- ゆL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_よよやよいぇよ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_よよやよいぇよ.wav,_よよやよいぇよ,- よL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_らられらりら.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_らられらりら.wav,_らられらりら,- らL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_りぇりぇりりぇりゅりぇ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りぇりぇりりぇりゅりぇ.wav,_りぇりぇりりぇりゅりぇ,- りぇL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_りゃりゃりぇりゃりりゃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りゃりゃりぇりゃりりゃ.wav,_りゃりゃりぇりゃりりゃ,- りゃL,5,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_りゅりゅりょりゅりゃりゅ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りゅりゅりょりゅりゃりゅ.wav,_りゅりゅりょりゅりゃりゅ,- りゅL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_りょりょりゃりょりぇりょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りょりょりゃりょりぇりょ.wav,_りょりょりゃりょりぇりょ,- りょL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_りりりゅりりょり.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りりりゅりりょり.wav,_りりりゅりりょり,- りL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_りりるりろり.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_りりるりろり.wav,_りりるりろり,i るL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_るるろるらる.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_るるろるらる.wav,_るるろるらる,- るL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_れれりれるれ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_れれりれるれ.wav,_れれりれるれ,- れL,5,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_ろろらろれろ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_ろろらろれろ.wav,_ろろらろれろ,- ろL,6,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_わわうぇわうぃわ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_わわうぇわうぃわ.wav,_わわうぇわうぃわ,- わL,6,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んあんいんう.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んあんいんう.wav,_んあんいんう,- んL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んいんゆんよ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んいんゆんよ.wav,_んいんゆんよ,n ゆL,3,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んうぃんうんうぉ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んうぃんうんうぉ.wav,_んうぃんうんうぉ,n うぃL,2,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んえんおんん.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んえんおんん.wav,_んえんおんん,n えL,6,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んかんけんき.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んかんけんき.wav,_んかんけんき,n かL,3,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んがんげんぎ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んがんげんぎ.wav,_んがんげんぎ,,0,vcv,44100,1,4.187120,true,true,
新井里美,みつこ,連続音-Light,_んきゃんきぇんき.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んきゃんきぇんき.wav,_んきゃんきぇんき,n きゃL,2,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んきんきゅんきょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んきんきゅんきょ.wav,_んきんきゅんきょ,n きゅL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んきんくんこ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んきんくんこ.wav,_んきんくんこ,n くL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んぎゃんぎぇんぎ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んぎゃんぎぇんぎ.wav,_んぎゃんぎぇんぎ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んぎんぎゅんぎょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んぎんぎゅんぎょ.wav,_んぎんぎゅんぎょ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んぎんぐんご.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んぎんぐんご.wav,_んぎんぐんご,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んさんせんすぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んさんせんすぃ.wav,_んさんせんすぃ,n さL,3,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んざんぜんずぃ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んざんぜんずぃ.wav,_んざんぜんずぃ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んしゃんしぇんし.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んしゃんしぇんし.wav,_んしゃんしぇんし,n しゃL,3,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んしんしゅんしょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んしんしゅんしょ.wav,_んしんしゅんしょ,n しゅL,2,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んじゃんじぇんじ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んじゃんじぇんじ.wav,_んじゃんじぇんじ,,0,vcv,44100,1,4.124626,true,true,
新井里美,みつこ,連続音-Light,_んじんじゅんじょ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んじんじゅんじょ.wav,_んじんじゅんじょ,,0,vcv,44100,1,4.249615,true,true,
新井里美,みつこ,連続音-Light,_んすぃんすんそ.wav,research/data/raw/reference/utau-samples/新井里美/連続音-Light/_んすぃんすんそ.wav,_んすぃんすんそ,n すL,2,vcv,44100,1,4.249615,true,true,
